Numéro compte;Numéro facture;Date;Niveau de charge;Type d'accès;Numéro accès;Libellé ligne facture;Rubrique facture;Indicateur abo principal/option;Type de charge;Type de trafic;Unité;Quantité (Acte);Nombre de lignes;Quantité (Volume (Mo));Quantité (Durée (hh:mm:ss));Quantité (Volume (Ko));Quantité (Hors conso);Montant (€ HT);Montant TVA;Montant (€ TTC)
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;Service Airbox Confort Pro Régularisation;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;compléments de services;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761554103;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;337,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761555340;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761589864;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;329,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761756594;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;1055,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761903295;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;141,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761908367;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;99,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;761909292;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;1165,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686140;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762686466;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;439,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;762704039;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;679,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763040685;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;1076,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Service Airbox Confort Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;Vos Avantages Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041076;service et appel gratuits;consommations (hors forfaits);Non;Consommations;communications ligne téléphonique fixe par internet;Durée (hh:mm:ss);0,0;1,0;0,0;920,0;0,0;0,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Digiposte (Sélection Basic);abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Facture Détaillée;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Internet pro fibre équilibre;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;45,0;9,0;54,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Location Livebox pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;5,0;1,0;6,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Mon Bureau Pro;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Option @IP Fixe;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
803967701;303692644;05/11/2025;Numéro accès réseau;accès internet;763041728;Option Anti-spam;abonnements et options;Non;Abonnements, forfaits, formules et options;;Hors conso;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
